"id_student","code_module","code_presentation","Assessment_score","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","Total_clicks","date_registration"
545720,"FFF","2013B",728,"M","North Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Fail",2061,-27
545740,"CCC","2014B",1001,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",3184,-22
545740,"EEE","2013J",1001,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",3184,-65
545741,"FFF","2014B",993,"M","South Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",2619,-58
545747,"CCC","2014B",652,"M","East Anglian Region","HE Qualification","70-80%","35-55",0,60,"N","Pass",2359,-124
545751,"FFF","2013B",381,"M","South Region","Lower Than A Level","90-100%","0-35",0,90,"N","Fail",1607,-29
545752,"DDD","2014J",456,"F","South East Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail",423,-22
545758,"EEE","2013J",392,"M","West Midlands Region","Lower Than A Level","30-40%","0-35",0,150,"N","Pass",782,-158
545769,"DDD","2013J",350,"M","South West Region","Lower Than A Level","60-70%","35-55",0,60,"N","Pass",1260,-99
545785,"GGG","2013J",731,"F","London Region","A Level or Equivalent","10-20","0-35",0,30,"N","Pass",414,-43
545803,"BBB","2013B",244,"F","Ireland","HE Qualification","0-10%","0-35",0,120,"N","Fail",444,-15
545909,"FFF","2013B",854,"M","Scotland","Lower Than A Level","50-60%","0-35",0,120,"N","Pass",2653,-21
545916,"FFF","2013J",768,"M","East Midlands Region","Lower Than A Level","90-100%","0-35",0,120,"N","Fail",1790,-43
545962,"FFF","2014J",844,"F","East Anglian Region","HE Qualification","20-30%","35-55",0,90,"N","Pass",4494,-149
545991,"DDD","2013J",84,"M","Wales","A Level or Equivalent","70-80%","0-35",0,90,"N","Fail",439,-32
545993,"DDD","2013B",646,"M","South West Region","Lower Than A Level","60-70%","0-35",0,60,"N","Fail",693,-36
546000,"DDD","2013B",258,"M","London Region","HE Qualification","10-20","35-55",0,60,"N","Fail",1082,-95
546019,"BBB","2013B",68,"F","Wales","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",170,-46
546025,"DDD","2014B",187,"F","Wales","Lower Than A Level","50-60%","35-55",0,60,"N","Fail",409,-41
546048,"FFF","2013B",86,"M","Wales","A Level or Equivalent","70-80%","0-35",0,60,"N","Fail",121,-72
546052,"BBB","2013B",997,"F","South Region","Lower Than A Level","90-100%","35-55",0,120,"N","Pass",495,-30
546054,"DDD","2013B",1101,"M","South Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",703,-30
546071,"FFF","2014B",1017,"M","Scotland","A Level or Equivalent","70-80%","35-55",0,90,"N","Pass",6126,-47
546074,"DDD","2013B",960,"F","Scotland","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",2195,-15
546141,"FFF","2013B",43,"M","London Region","No Formal quals","10-20","35-55",0,60,"N","Fail",148,-77
546157,"BBB","2013B",785,"F","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",289,-80
546191,"DDD","2013B",753,"M","Ireland","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",784,-64
546192,"GGG","2013J",850,"M","South East Region","Lower Than A Level","80-90%","0-35",0,30,"N","Pass",524,-67
546196,"BBB","2013J",875,"F","North Western Region","A Level or Equivalent","20-30%","0-35",0,120,"Y","Pass",556,-12
546202,"BBB","2013B",1215,"F","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",839,-23
546221,"DDD","2013B",1115,"F","East Midlands Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",2444,-88
546293,"DDD","2013J",225,"M","Scotland","HE Qualification","40-50%","35-55",1,60,"Y","Fail",123,-122
546299,"DDD","2014J",381,"M","West Midlands Region","Lower Than A Level","60-70%","0-35",1,60,"N","Fail",464,-24
546322,"BBB","2013B",714,"F","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",567,-59
546407,"BBB","2013B",895,"F","Scotland","Lower Than A Level","0-10%","35-55",0,60,"N","Pass",3750,-46
546408,"FFF","2013B",172,"M","Ireland","Lower Than A Level","10-20","0-35",0,60,"N","Fail",769,-28
546412,"FFF","2013B",750,"M","South East Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail",2438,-76
546428,"BBB","2013B",928,"F","South East Region","Lower Than A Level","40-50%","0-35",0,60,"N","Pass",3185,-94
546431,"FFF","2013B",62,"M","Ireland","Lower Than A Level","80-90%","0-35",0,120,"N","Fail",169,-94
546457,"GGG","2013J",740,"F","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Pass",357,-124
546464,"FFF","2013B",808,"M","East Anglian Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",7366,-83
546547,"FFF","2014J",1038,"F","Scotland","Lower Than A Level","20-30%","0-35",1,60,"N","Pass",6278,-95
546583,"FFF","2013B",967,"M","East Midlands Region","HE Qualification","40-50%","0-35",0,60,"N","Pass",6946,-72
546609,"BBB","2013B",993,"F","Scotland","HE Qualification","70-80%","35-55",0,60,"N","Pass",649,-73
546627,"FFF","2014B",793,"M","East Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",2951,-128
546632,"BBB","2013B",823,"F","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",1424,-73
546643,"FFF","2013J",160,"M","London Region","HE Qualification","10-20","0-35",0,90,"N","Fail",602,-45
546645,"FFF","2014J",951,"M","Wales","Lower Than A Level","10-20","0-35",1,60,"N","Pass",3403,-52
546654,"CCC","2014J",1350,"M","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,150,"Y","Pass",2376,-92
546675,"DDD","2013B",695,"F","Ireland","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",1590,-3
546682,"FFF","2013B",1042,"M","South Region","HE Qualification","80-90%","0-35",0,60,"N","Pass",4102,-58
546724,"GGG","2014J",731,"F","London Region","Lower Than A Level","50-60%","0-35",2,30,"N","Pass",696,2
546749,"BBB","2013B",911,"F","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",1653,-68
546773,"DDD","2014J",170,"M","North Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail",490,-49
546804,"DDD","2013B",725,"M","South West Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",428,-77
546811,"BBB","2013B",419,"F","East Anglian Region","Lower Than A Level","50-60%","0-35",0,120,"N","Pass",142,-76
546830,"DDD","2013B",824,"F","London Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",1393,-78
546837,"BBB","2013B",920,"F","London Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",915,-24
546843,"BBB","2013B",619,"F","London Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Fail",310,-24
546852,"DDD","2013J",569,"F","East Anglian Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",1047,-86
546868,"FFF","2013B",307,"M","East Anglian Region","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",534,-16
546909,"BBB","2013B",425,"F","London Region","Lower Than A Level","10-20","35-55",0,60,"Y","Fail",713,-55
546912,"FFF","2013B",1081,"M","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",2749,-46
546925,"FFF","2013B",1045,"M","Scotland","HE Qualification","90-100%","35-55",0,60,"N","Pass",4352,-67
546934,"FFF","2013J",1012,"M","London Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",3570,-67
546953,"DDD","2013B",1060,"M","Scotland","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",1853,-43
546958,"BBB","2013B",601,"F","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",218,-73
547014,"FFF","2013B",948,"M","West Midlands Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass",5532,-53
547128,"FFF","2014B",1191,"M","Wales","A Level or Equivalent","20-30%","35-55",1,190,"Y","Pass",4236,-28
547153,"EEE","2014J",892,"M","Wales","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",2652,-36
547154,"FFF","2013J",950,"M","London Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",3602,-196
547155,"GGG","2014B",594,"F","East Anglian Region","No Formal quals","60-70%","0-35",1,60,"N","Pass",223,-129
547165,"BBB","2013B",297,"F","South West Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail",371,-76
547173,"EEE","2013J",357,"M","South Region","Lower Than A Level","60-70%","0-35",0,30,"N","Pass",1050,-142
547192,"BBB","2013B",831,"F","South Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",561,-68
547228,"FFF","2013B",936,"F","Ireland","HE Qualification","70-80%","0-35",0,60,"N","Pass",4150,-60
547287,"CCC","2014B",885,"M","South East Region","HE Qualification","80-90%","35-55",0,30,"N","Pass",3092,-22
547311,"BBB","2013J",690,"F","North Western Region","Lower Than A Level","70-80%","35-55",0,60,"N","Fail",756,-38
547334,"GGG","2014J",54,"F","East Anglian Region","HE Qualification","70-80%","35-55",0,30,"N","Fail",54,-43
547347,"FFF","2014J",870,"M","London Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",1765,-28
547349,"DDD","2013B",1241,"M","North Region","Lower Than A Level","","0-35",0,60,"N","Pass",1895,5
547372,"BBB","2013B",164,"F","Wales","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",39,-67
547390,"BBB","2013B",614,"F","London Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",97,-88
547393,"FFF","2013J",755,"M","Scotland","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",3390,-32
547399,"FFF","2013B",1063,"M","Ireland","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",2430,-29
547400,"FFF","2013B",1046,"F","Ireland","Lower Than A Level","0-10%","0-35",0,60,"Y","Pass",1692,-34
547403,"BBB","2013B",826,"F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",982,-64
547408,"BBB","2014J",298,"F","Scotland","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass",1483,-71
547413,"CCC","2014B",738,"F","North Western Region","No Formal quals","0-10%","0-35",0,90,"N","Fail",4121,-60
547427,"BBB","2013B",900,"F","Wales","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",569,-52
547448,"DDD","2013J",632,"M","South Region","Lower Than A Level","90-100%","35-55",0,60,"N","Pass",1740,-169
547466,"BBB","2013B",760,"F","South West Region","Lower Than A Level","10-20","35-55",0,60,"N","Pass",597,-15
547486,"DDD","2013B",385,"M","London Region","Lower Than A Level","50-60%","0-35",0,60,"N","Fail",343,-46
547506,"FFF","2014B",924,"M","South East Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",1935,-54
547534,"FFF","2013B",128,"F","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Fail",448,-16
547569,"FFF","2014B",203,"M","North Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Fail",1219,-24
547581,"FFF","2013B",1135,"M","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",6846,-25
547584,"DDD","2013J",161,"M","Yorkshire Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",471,-45
547620,"BBB","2013B",341,"F","North Western Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Fail",310,-72
547679,"DDD","2013B",549,"F","Scotland","Lower Than A Level","30-40%","0-35",0,60,"N","Fail",2481,-18
547680,"FFF","2014B",994,"M","South East Region","A Level or Equivalent","20-30%","0-35",1,120,"N","Pass",5479,-141
547689,"BBB","2013B",1029,"F","Wales","Lower Than A Level","70-80%","0-35",0,120,"N","Pass",1294,-67
547697,"BBB","2013B",1006,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",229,-22
547773,"FFF","2013J",956,"M","East Anglian Region","Post Graduate Qualification","90-100%","0-35",0,60,"N","Pass",2382,-44
547784,"DDD","2013J",881,"F","South Region","Lower Than A Level","50-60%","0-35",1,120,"Y","Fail",2121,-32
547786,"DDD","2014J",388,"M","Scotland","HE Qualification","90-100%","0-35",1,120,"N","Fail",492,-30
547788,"BBB","2014J",385,"F","Scotland","HE Qualification","70-80%","0-35",0,60,"N","Pass",1297,-99
547841,"BBB","2013B",832,"F","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",957,-36
547873,"BBB","2013B",704,"F","Wales","Lower Than A Level","60-70%","0-35",0,60,"Y","Pass",357,-72
547884,"FFF","2014B",1128,"M","South East Region","Lower Than A Level","50-60%","0-35",1,60,"N","Fail",1741,-110
547892,"BBB","2013B",802,"F","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",571,-65
547903,"BBB","2013B",853,"F","South East Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass",7353,-58
548027,"DDD","2013J",373,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",2244,-58
548069,"DDD","2013B",1154,"M","South East Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",1875,-78
548087,"FFF","2013B",890,"F","South Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",5878,-55
548090,"BBB","2013B",922,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",2975,-73
548095,"FFF","2013B",1058,"M","Wales","A Level or Equivalent","10-20","0-35",0,120,"N","Pass",3322,-23
548099,"FFF","2013B",900,"F","East Anglian Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",5844,-64
54810,"DDD","2014J",647,"M","South Region","HE Qualification","40-50%","0-35",1,60,"N","Pass",701,-96
548120,"AAA","2014J",373,"M","London Region","HE Qualification","80-90%","0-35",0,60,"N","Pass",804,-25
548124,"BBB","2013B",942,"F","South Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Pass",468,-34
548173,"DDD","2013J",738,"F","East Anglian Region","Lower Than A Level","80-90%","0-35",1,60,"N","Fail",2065,-49
548180,"FFF","2013B",162,"M","Wales","Lower Than A Level","0-10%","0-35",0,60,"N","Fail",519,-30
548197,"BBB","2013J",798,"F","Scotland","Lower Than A Level","10-20","0-35",0,60,"N","Pass",636,-67
548219,"FFF","2013B",952,"F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,"Y","Pass",5501,-60
548261,"CCC","2014B",195,"M","East Anglian Region","Lower Than A Level","50-60%","35-55",0,120,"N","Fail",1159,-54
548261,"EEE","2014B",195,"M","East Anglian Region","Lower Than A Level","50-60%","35-55",0,120,"N","Fail",1159,-54
548271,"DDD","2013B",803,"F","Scotland","A Level or Equivalent","50-60%","0-35",0,60,"N","Fail",674,-29
548275,"BBB","2013B",792,"F","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",905,-65
548296,"BBB","2014B",180,"F","South Region","A Level or Equivalent","10-20","0-35",1,60,"N","Fail",55,-131
548301,"DDD","2013J",507,"F","West Midlands Region","HE Qualification","40-50%","0-35",0,60,"N","Pass",1507,-141
548312,"FFF","2013B",1083,"M","South East Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",3999,-73
548371,"DDD","2013B",74,"M","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail",81,-83
548371,"DDD","2014B",74,"M","North Western Region","A Level or Equivalent","20-30%","0-35",1,60,"N","Fail",81,-92
548388,"GGG","2013J",592,"F","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Pass",272,-135
548403,"BBB","2013B",60,"F","London Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail",55,-36
548424,"FFF","2014B",942,"M","London Region","Lower Than A Level","60-70%","0-35",1,60,"N","Pass",6133,-22
548459,"FFF","2013B",1009,"F","Ireland","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",7322,-71
548473,"DDD","2013B",966,"M","Ireland","Lower Than A Level","","35-55",0,60,"N","Fail",1776,-36
548504,"BBB","2013B",913,"M","North Western Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",429,-28
548508,"FFF","2013J",849,"M","South Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",4209,-71
548509,"CCC","2014B",894,"M","London Region","HE Qualification","70-80%","35-55",0,30,"N","Pass",2074,-22
548521,"FFF","2013B",934,"F","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",5207,-29
548547,"FFF","2013J",302,"F","Scotland","A Level or Equivalent","20-30%","0-35",1,60,"N","Fail",2042,-25
548602,"DDD","2013B",1783,"M","South Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",942,-44
548617,"BBB","2013B",818,"F","London Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",736,-65
54867,"FFF","2014B",74,"F","South West Region","Lower Than A Level","20-30%","0-35",0,120,"N","Fail",604,-82
548677,"CCC","2014B",1825,"M","Ireland","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass",4048,-67
548677,"DDD","2013B",1825,"M","Ireland","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",4048,-59
548714,"BBB","2013B",689,"F","South Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",1006,-80
548741,"FFF","2013B",38,"M","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",180,-53
548764,"FFF","2013B",1639,"M","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",4017,-25
548807,"EEE","2014J",365,"M","Wales","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",1120,-7
548838,"BBB","2013B",871,"F","South West Region","HE Qualification","50-60%","35-55",0,60,"N","Pass",378,-80
548839,"BBB","2013B",947,"M","South West Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",476,-80
548843,"BBB","2013B",846,"M","South West Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",971,-80
548857,"FFF","2013B",1094,"M","North Region","Lower Than A Level","","0-35",0,90,"N","Pass",3882,-80
548861,"EEE","2013J",251,"M","London Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",2191,-185
548869,"DDD","2013B",497,"F","Scotland","HE Qualification","20-30%","0-35",0,60,"N","Fail",545,-79
548884,"BBB","2013B",726,"F","Wales","Lower Than A Level","0-10%","0-35",0,120,"N","Pass",493,-52
548885,"BBB","2013B",1043,"F","South East Region","Lower Than A Level","80-90%","0-35",0,60,"Y","Pass",483,-79
548899,"BBB","2013J",865,"F","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",386,-25
548924,"BBB","2013B",291,"F","East Anglian Region","HE Qualification","30-40%","0-35",0,60,"N","Fail",263,-44
548926,"CCC","2014J",1171,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",1,60,"N","Fail",1724,-18
548926,"FFF","2014B",1171,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",1,120,"N","Fail",1724,-45
548938,"FFF","2013B",78,"M","West Midlands Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Fail",461,-49
548954,"BBB","2013B",864,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",124,-58
